search_query,job_title,company,loc,posting_recency,employment_type,work_arrangement_type,experience_lvl,skill,min_years_of_exp
Data Engineer,Senior Java Developer,egabi solutions,"Rehab City,Cairo,Egypt",28 days ago,Full Time,On-site,Experienced,IT/Software Development,3.0
Data Engineer,Senior Java Developer,egabi solutions,"Rehab City,Cairo,Egypt",28 days ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,3.0
Data Engineer,Senior Java Developer,egabi solutions,"Rehab City,Cairo,Egypt",28 days ago,Full Time,On-site,Experienced,Computer Science,3.0
Data Engineer,Senior Java Developer,egabi solutions,"Rehab City,Cairo,Egypt",28 days ago,Full Time,On-site,Experienced,Git,3.0
Data Engineer,Senior Java Developer,egabi solutions,"Rehab City,Cairo,Egypt",28 days ago,Full Time,On-site,Experienced,Information Technology (IT),3.0
Data Engineer,Senior Java Developer,egabi solutions,"Rehab City,Cairo,Egypt",28 days ago,Full Time,On-site,Experienced,Java,3.0
Data Engineer,Senior Java Developer,egabi solutions,"Rehab City,Cairo,Egypt",28 days ago,Full Time,On-site,Experienced,Programming,3.0
Data Engineer,Senior Java Developer,egabi solutions,"Rehab City,Cairo,Egypt",28 days ago,Full Time,On-site,Experienced,RESTful,3.0
Data Engineer,Senior Java Developer,egabi solutions,"Rehab City,Cairo,Egypt",28 days ago,Full Time,On-site,Experienced,Software,3.0
Data Engineer,Senior Java Developer,egabi solutions,"Rehab City,Cairo,Egypt",28 days ago,Full Time,On-site,Experienced,SQL,3.0
Data Engineer,Product Development Specialist,MY WAY,"Obour City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Business Development,2.0
Data Engineer,Product Development Specialist,MY WAY,"Obour City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Marketing/PR/Advertising,2.0
Data Engineer,Product Development Specialist,MY WAY,"Obour City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,New Product Development,2.0
Data Engineer,Product Development Specialist,MY WAY,"Obour City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Marketing,2.0
Data Engineer,Product Development Specialist,MY WAY,"Obour City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Product Development,2.0
Data Engineer,Product Development Specialist,MY WAY,"Obour City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Product Management,2.0
Data Engineer,Product Development Specialist,MY WAY,"Obour City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Idea Generation,2.0
Data Engineer,Product Development Specialist,MY WAY,"Obour City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Consumer Trends,2.0
Data Engineer,Product Development Specialist,MY WAY,"Obour City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Brand Strategy,2.0
Data Engineer,Product Development Specialist,MY WAY,"Obour City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Competitor Analysis,2.0
Data Engineer,Sales Operations Planning Internship,Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",2 months ago,Internship,On-site,Entry Level,Sales/Retail,1.0
Data Engineer,Sales Operations Planning Internship,Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",2 months ago,Internship,On-site,Entry Level,Demand Planning,1.0
Data Engineer,Sales Operations Planning Internship,Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",2 months ago,Internship,On-site,Entry Level,Sales Operations,1.0
Data Engineer,Sales Operations Planning Internship,Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",2 months ago,Internship,On-site,Entry Level,Forecasting,1.0
Data Engineer,Sales Operations Planning Internship,Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",2 months ago,Internship,On-site,Entry Level,Microsoft Excel,1.0
Data Engineer,Sales Operations Planning Internship,Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",2 months ago,Internship,On-site,Entry Level,English,1.0
Data Engineer,Sales Operations Planning Internship,Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",2 months ago,Internship,On-site,Entry Level,Supply Management,1.0
Data Engineer,Sales Operations Planning Internship,Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",2 months ago,Internship,On-site,Entry Level,Logistics,1.0
Data Engineer,Sales Operations Planning Internship,Prometeon tyres group – Egypt,"Ameria,Alexandria,Egypt",2 months ago,Internship,On-site,Entry Level,Business Administration,1.0
Data Engineer,IT Administrator,Confidential,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Installation/Maintenance/Repair,3.0
Data Engineer,IT Administrator,Confidential,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,3.0
Data Engineer,IT Administrator,Confidential,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Network Administration,3.0
Data Engineer,IT Administrator,Confidential,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,System Administration,3.0
Data Engineer,IT Administrator,Confidential,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Odoo,3.0
Data Engineer,IT Administrator,Confidential,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,CRM,3.0
Data Engineer,Graphic Designer,PAVILLION ARCHITECTS,"Sheraton,Cairo,Egypt",28 days ago,Full Time,On-site,Experienced,Creative/Design/Art,4.0
Data Engineer,Graphic Designer,PAVILLION ARCHITECTS,"Sheraton,Cairo,Egypt",28 days ago,Full Time,On-site,Experienced,Graphic Design,4.0
Data Engineer,Graphic Designer,PAVILLION ARCHITECTS,"Sheraton,Cairo,Egypt",28 days ago,Full Time,On-site,Experienced,Visual Communication,4.0
Data Engineer,Graphic Designer,PAVILLION ARCHITECTS,"Sheraton,Cairo,Egypt",28 days ago,Full Time,On-site,Experienced,Branding,4.0
Data Engineer,Graphic Designer,PAVILLION ARCHITECTS,"Sheraton,Cairo,Egypt",28 days ago,Full Time,On-site,Experienced,Image Editing,4.0
Data Engineer,.Net Developer,Daam ,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,IT/Software Development,3.0
Data Engineer,.Net Developer,Daam ,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,.Net Development,3.0
Data Engineer,.Net Developer,Daam ,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,.Net Framework,3.0
Data Engineer,.Net Developer,Daam ,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,C#,3.0
Data Engineer,.Net Developer,Daam ,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,SQL,3.0
Data Engineer,.Net Developer,Daam ,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,SQL Server,3.0
Data Engineer,.Net Developer,Daam ,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,HTML,3.0
Data Engineer,.Net Developer,Daam ,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,CSS,3.0
Data Engineer,.Net Developer,Daam ,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,JavaScript,3.0
Data Engineer,.Net Developer,Daam ,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,AWS,3.0
Data Engineer,Social Media Specialist,Newvision  ,"Nasr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Marketing/PR/Advertising,2.0
Data Engineer,Social Media Specialist,Newvision  ,"Nasr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Media/Journalism/Publishing,2.0
Data Engineer,Social Media Specialist,Newvision  ,"Nasr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Content Creation,2.0
Data Engineer,Social Media Specialist,Newvision  ,"Nasr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Digital Marketing,2.0
Data Engineer,Social Media Specialist,Newvision  ,"Nasr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Social Media Management,2.0
Data Engineer,Social Media Specialist,Newvision  ,"Nasr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Analytics and Reporting,2.0
Data Engineer,Social Media Specialist,Newvision  ,"Nasr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Paid Advertising,2.0
Data Engineer,Social Media Specialist,Newvision  ,"Nasr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Trend Analysis,2.0
Data Engineer,Social Media Specialist,Newvision  ,"Nasr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Community Engagement,2.0
Data Engineer,Social Media Specialist,Newvision  ,"Nasr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,Copywriting,2.0
Data Engineer,CNC and Wire-Cutting Operator Machinist,Torino for rubber & plastic,"Badr City,Cairo,Egypt",8 days ago,Full Time,On-site,Experienced,Installation/Maintenance/Repair,5.0
Data Engineer,CNC and Wire-Cutting Operator Machinist,Torino for rubber & plastic,"Badr City,Cairo,Egypt",8 days ago,Full Time,On-site,Experienced,Manufacturing/Production,5.0
Data Engineer,CNC and Wire-Cutting Operator Machinist,Torino for rubber & plastic,"Badr City,Cairo,Egypt",8 days ago,Full Time,On-site,Experienced,Machine setup and programming,5.0
Data Engineer,CNC and Wire-Cutting Operator Machinist,Torino for rubber & plastic,"Badr City,Cairo,Egypt",8 days ago,Full Time,On-site,Experienced,Precision measurement,5.0
Data Engineer,IT Specialist,Confidential,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,IT/Software Development,3.0
Data Engineer,IT Specialist,Confidential,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,3.0
Data Engineer,IT Specialist,Confidential,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Technical Support,3.0
Data Engineer,IT Specialist,Confidential,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Network Administration,3.0
Data Engineer,IT Specialist,Confidential,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,System Maintenance,3.0
Data Engineer,IT Specialist,Confidential,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Cybersecurity,3.0
Data Engineer,IT Specialist,Confidential,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Troubleshooting,3.0
Data Engineer,IT Specialist,Confidential,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Windows and Linux OS,3.0
Data Engineer,IT Specialist,Confidential,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,User Account Management,3.0
Data Engineer,IT Specialist,Confidential,"Heliopolis,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,Hardware Installation,3.0
Data Engineer,Mid level Django Backend Developer,Software House Solution ,"Heliopolis,Cairo,Egypt",25 days ago,Full Time,On-site,Experienced,IT/Software Development,2.0
Data Engineer,Mid level Django Backend Developer,Software House Solution ,"Heliopolis,Cairo,Egypt",25 days ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,2.0
Data Engineer,Mid level Django Backend Developer,Software House Solution ,"Heliopolis,Cairo,Egypt",25 days ago,Full Time,On-site,Experienced,Python,2.0
Data Engineer,Mid level Django Backend Developer,Software House Solution ,"Heliopolis,Cairo,Egypt",25 days ago,Full Time,On-site,Experienced,Django,2.0
Data Engineer,Mid level Django Backend Developer,Software House Solution ,"Heliopolis,Cairo,Egypt",25 days ago,Full Time,On-site,Experienced,RESTful APIs,2.0
Data Engineer,Mid level Django Backend Developer,Software House Solution ,"Heliopolis,Cairo,Egypt",25 days ago,Full Time,On-site,Experienced,SQL,2.0
Data Engineer,Mid level Django Backend Developer,Software House Solution ,"Heliopolis,Cairo,Egypt",25 days ago,Full Time,On-site,Experienced,Git,2.0
Data Engineer,Mid level Django Backend Developer,Software House Solution ,"Heliopolis,Cairo,Egypt",25 days ago,Full Time,On-site,Experienced,Team Collaboration,2.0
Data Engineer,Mid level Django Backend Developer,Software House Solution ,"Heliopolis,Cairo,Egypt",25 days ago,Full Time,On-site,Experienced,Problem Solving,2.0
Data Engineer,Mid level Django Backend Developer,Software House Solution ,"Heliopolis,Cairo,Egypt",25 days ago,Full Time,On-site,Experienced,HTML,2.0
Data Engineer,Mobile Application Developer,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Creative/Design/Art,0.0
Data Engineer,Mobile Application Developer,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,IT/Software Development,0.0
Data Engineer,Mobile Application Developer,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Engineering - Telecom/Technology,0.0
Data Engineer,Mobile Application Developer,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Mobile Application Development,0.0
Data Engineer,Mobile Application Developer,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,iOS Development,0.0
Data Engineer,Mobile Application Developer,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Android Development,0.0
Data Engineer,Mobile Application Developer,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Flutter,0.0
Data Engineer,Mobile Application Developer,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,React Native,0.0
Data Engineer,Mobile Application Developer,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,UI/UX Design,0.0
Data Engineer,Mobile Application Developer,PowerCom,"New Cairo,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Swift,0.0
Data Engineer,Content Creator,Elmotawakel,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Creative/Design/Art,0.0
Data Engineer,Content Creator,Elmotawakel,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Marketing/PR/Advertising,0.0
Data Engineer,Content Creator,Elmotawakel,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Media/Journalism/Publishing,0.0
Data Engineer,Content Creator,Elmotawakel,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Content Writing,0.0
Data Engineer,Content Creator,Elmotawakel,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Copywriting,0.0
Data Engineer,Content Creator,Elmotawakel,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,SEO Optimization,0.0
Data Engineer,Content Creator,Elmotawakel,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Social Media Management,0.0
Data Engineer,Content Creator,Elmotawakel,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Content Strategy,0.0
Data Engineer,Content Creator,Elmotawakel,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Digital Marketing,0.0
Data Engineer,Content Creator,Elmotawakel,"Maadi,Cairo,Egypt",2 months ago,Full Time,On-site,Entry Level,Graphic Design,0.0
Data Engineer,IT Supervisor,Bakeland Egypt ,"10th of Ramadan City,Sharqia,Egypt",21 days ago,Full Time,On-site,Experienced,Installation/Maintenance/Repair,5.0
Data Engineer,IT Supervisor,Bakeland Egypt ,"10th of Ramadan City,Sharqia,Egypt",21 days ago,Full Time,On-site,Experienced,IT/Software Development,5.0
Data Engineer,IT Supervisor,Bakeland Egypt ,"10th of Ramadan City,Sharqia,Egypt",21 days ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,5.0
Data Engineer,IT Supervisor,Bakeland Egypt ,"10th of Ramadan City,Sharqia,Egypt",21 days ago,Full Time,On-site,Experienced,IT Infrastructure Management,5.0
Data Engineer,IT Supervisor,Bakeland Egypt ,"10th of Ramadan City,Sharqia,Egypt",21 days ago,Full Time,On-site,Experienced,System Troubleshooting,5.0
Data Engineer,IT Supervisor,Bakeland Egypt ,"10th of Ramadan City,Sharqia,Egypt",21 days ago,Full Time,On-site,Experienced,Team Leadership,5.0
Data Engineer,IT Supervisor,Bakeland Egypt ,"10th of Ramadan City,Sharqia,Egypt",21 days ago,Full Time,On-site,Experienced,IT Security,5.0
Data Engineer,IT Supervisor,Bakeland Egypt ,"10th of Ramadan City,Sharqia,Egypt",21 days ago,Full Time,On-site,Experienced,Network Administration,5.0
Data Engineer,IT Supervisor,Bakeland Egypt ,"10th of Ramadan City,Sharqia,Egypt",21 days ago,Full Time,On-site,Experienced,Project Coordination,5.0
Data Engineer,IT Supervisor,Bakeland Egypt ,"10th of Ramadan City,Sharqia,Egypt",21 days ago,Full Time,On-site,Experienced,Technical Support,5.0
Data Engineer,Front End Developer (Angular),InfoPeak Software  ,"Cairo,Egypt",6 days ago,Full Time,On-site,Experienced,IT/Software Development,2.0
Data Engineer,Front End Developer (Angular),InfoPeak Software  ,"Cairo,Egypt",6 days ago,Full Time,On-site,Experienced,Angular,2.0
Data Engineer,Front End Developer (Angular),InfoPeak Software  ,"Cairo,Egypt",6 days ago,Full Time,On-site,Experienced,JavaScript,2.0
Data Engineer,Front End Developer (Angular),InfoPeak Software  ,"Cairo,Egypt",6 days ago,Full Time,On-site,Experienced,TypeScript,2.0
Data Engineer,Front End Developer (Angular),InfoPeak Software  ,"Cairo,Egypt",6 days ago,Full Time,On-site,Experienced,HTML5,2.0
Data Engineer,Front End Developer (Angular),InfoPeak Software  ,"Cairo,Egypt",6 days ago,Full Time,On-site,Experienced,CSS3,2.0
Data Engineer,Front End Developer (Angular),InfoPeak Software  ,"Cairo,Egypt",6 days ago,Full Time,On-site,Experienced,RESTful APIs,2.0
Data Engineer,Front End Developer (Angular),InfoPeak Software  ,"Cairo,Egypt",6 days ago,Full Time,On-site,Experienced,Git,2.0
Data Engineer,Front End Developer (Angular),InfoPeak Software  ,"Cairo,Egypt",6 days ago,Full Time,On-site,Experienced,UI/UX Collaboration,2.0
Data Engineer,Front End Developer (Angular),InfoPeak Software  ,"Cairo,Egypt",6 days ago,Full Time,On-site,Experienced,Debugging,2.0
Data Engineer,Odoo Developer,Kandil Industries,"New Cairo,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,Installation/Maintenance/Repair,2.0
Data Engineer,Odoo Developer,Kandil Industries,"New Cairo,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,IT/Software Development,2.0
Data Engineer,Odoo Developer,Kandil Industries,"New Cairo,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,2.0
Data Engineer,Odoo Developer,Kandil Industries,"New Cairo,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,Odoo Development,2.0
Data Engineer,Odoo Developer,Kandil Industries,"New Cairo,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,Python Programming,2.0
Data Engineer,Odoo Developer,Kandil Industries,"New Cairo,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,ERP Implementation,2.0
Data Engineer,Odoo Developer,Kandil Industries,"New Cairo,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,API Integration,2.0
Data Engineer,Odoo Developer,Kandil Industries,"New Cairo,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,PostgreSQL,2.0
Data Engineer,Odoo Developer,Kandil Industries,"New Cairo,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,JavaScript,2.0
Data Engineer,Odoo Developer,Kandil Industries,"New Cairo,Cairo,Egypt",15 days ago,Full Time,On-site,Experienced,Problem Solving,2.0
Data Engineer,Software Tester,Electro Pi,"Maadi,Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,IT/Software Development,0.0
Data Engineer,Software Tester,Electro Pi,"Maadi,Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,Quality,0.0
Data Engineer,Software Tester,Electro Pi,"Maadi,Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,Engineering - Telecom/Technology,0.0
Data Engineer,Software Tester,Electro Pi,"Maadi,Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,Software Testing,0.0
Data Engineer,Software Tester,Electro Pi,"Maadi,Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,Quality Assurance,0.0
Data Engineer,Software Tester,Electro Pi,"Maadi,Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,Test Case Design,0.0
Data Engineer,Software Tester,Electro Pi,"Maadi,Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,Defect Tracking,0.0
Data Engineer,Software Tester,Electro Pi,"Maadi,Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,Manual Testing,0.0
Data Engineer,Software Tester,Electro Pi,"Maadi,Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,Automated Testing,0.0
Data Engineer,Software Tester,Electro Pi,"Maadi,Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,Analytical Thinking,0.0
Data Engineer,Jira Developer,MOBILY INFOTECH LTD INDIA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,IT/Software Development,6.0
Data Engineer,Jira Developer,MOBILY INFOTECH LTD INDIA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,Engineering - Telecom/Technology,6.0
Data Engineer,Jira Developer,MOBILY INFOTECH LTD INDIA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,Jira Configuration & Automation,6.0
Data Engineer,Jira Developer,MOBILY INFOTECH LTD INDIA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,REST API Integration,6.0
Data Engineer,Jira Developer,MOBILY INFOTECH LTD INDIA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,Agile / DevOps Enablement,6.0
Data Engineer,Jira Developer,MOBILY INFOTECH LTD INDIA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,SQL,6.0
Data Engineer,Jira Developer,MOBILY INFOTECH LTD INDIA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,Agile,6.0
Data Engineer,Jira Developer,MOBILY INFOTECH LTD INDIA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,DevOps,6.0
Data Engineer,Jira Developer,MOBILY INFOTECH LTD INDIA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,Groovy,6.0
Data Engineer,Jira Developer,MOBILY INFOTECH LTD INDIA,"New Cairo,Cairo,Egypt",2 months ago,Full Time,Hybrid,Experienced,ScriptRunner,6.0
Data Engineer,Administrative Coordinator,Global For Elevators and Esclators,"Sidi Bishr,Alexandria,Egypt",6 days ago,Full Time,On-site,Experienced,Administration,3.0
Data Engineer,Administrative Coordinator,Global For Elevators and Esclators,"Sidi Bishr,Alexandria,Egypt",6 days ago,Full Time,On-site,Experienced,Administration,3.0
Data Engineer,Administrative Coordinator,Global For Elevators and Esclators,"Sidi Bishr,Alexandria,Egypt",6 days ago,Full Time,On-site,Experienced,Office Management,3.0
Data Engineer,Administrative Coordinator,Global For Elevators and Esclators,"Sidi Bishr,Alexandria,Egypt",6 days ago,Full Time,On-site,Experienced,Microsoft Office,3.0
Data Engineer,Administrative Coordinator,Global For Elevators and Esclators,"Sidi Bishr,Alexandria,Egypt",6 days ago,Full Time,On-site,Experienced,Secretary,3.0
Data Engineer,Administrative Coordinator,Global For Elevators and Esclators,"Sidi Bishr,Alexandria,Egypt",6 days ago,Full Time,On-site,Experienced,Computer Skills,3.0
Data Engineer,Administrative Coordinator,Global For Elevators and Esclators,"Sidi Bishr,Alexandria,Egypt",6 days ago,Full Time,On-site,Experienced,Microsoft Word,3.0
Data Engineer,Administrative Coordinator,Global For Elevators and Esclators,"Sidi Bishr,Alexandria,Egypt",6 days ago,Full Time,On-site,Experienced,Outlook,3.0
Data Engineer,Administrative Coordinator,Global For Elevators and Esclators,"Sidi Bishr,Alexandria,Egypt",6 days ago,Full Time,On-site,Experienced,Word,3.0
Data Engineer,Administrative Coordinator,Global For Elevators and Esclators,"Sidi Bishr,Alexandria,Egypt",6 days ago,Full Time,On-site,Experienced,Excel,3.0
Data Engineer,Head Of IT,Nile Recycling,"Ain Sokhna,Suez,Egypt",16 days ago,Full Time,On-site,Senior Management,IT/Software Development,5.0
Data Engineer,Head Of IT,Nile Recycling,"Ain Sokhna,Suez,Egypt",16 days ago,Full Time,On-site,Senior Management,Engineering - Telecom/Technology,5.0
Data Engineer,Head Of IT,Nile Recycling,"Ain Sokhna,Suez,Egypt",16 days ago,Full Time,On-site,Senior Management,Network Administration,5.0
Data Engineer,Head Of IT,Nile Recycling,"Ain Sokhna,Suez,Egypt",16 days ago,Full Time,On-site,Senior Management,IT Strategy,5.0
Data Engineer,Head Of IT,Nile Recycling,"Ain Sokhna,Suez,Egypt",16 days ago,Full Time,On-site,Senior Management,Cybersecurity,5.0
Data Engineer,Head Of IT,Nile Recycling,"Ain Sokhna,Suez,Egypt",16 days ago,Full Time,On-site,Senior Management,Communication,5.0
Data Engineer,Head Of IT,Nile Recycling,"Ain Sokhna,Suez,Egypt",16 days ago,Full Time,On-site,Senior Management,Process Improvement,5.0
Data Engineer,Head Of IT,Nile Recycling,"Ain Sokhna,Suez,Egypt",16 days ago,Full Time,On-site,Senior Management,ERP Implementation,5.0
Data Engineer,Head Of IT,Nile Recycling,"Ain Sokhna,Suez,Egypt",16 days ago,Full Time,On-site,Senior Management,ERP Software,5.0
Data Engineer,Head Of IT,Nile Recycling,"Ain Sokhna,Suez,Egypt",16 days ago,Full Time,On-site,Senior Management,Odoo ERP,5.0
Data Engineer,Laravel Developer,Confidential,"Cairo,Egypt",23 days ago,Full Time,On-site,Experienced,IT/Software Development,3.0
Data Engineer,Laravel Developer,Confidential,"Cairo,Egypt",23 days ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,3.0
Data Engineer,Laravel Developer,Confidential,"Cairo,Egypt",23 days ago,Full Time,On-site,Experienced,Laravel,3.0
Data Engineer,Laravel Developer,Confidential,"Cairo,Egypt",23 days ago,Full Time,On-site,Experienced,MySQL,3.0
Data Engineer,Laravel Developer,Confidential,"Cairo,Egypt",23 days ago,Full Time,On-site,Experienced,RESTful APIs,3.0
Data Engineer,Laravel Developer,Confidential,"Cairo,Egypt",23 days ago,Full Time,On-site,Experienced,PHP,3.0
Data Engineer,Laravel Developer,Confidential,"Cairo,Egypt",23 days ago,Full Time,On-site,Experienced,JavaScript,3.0
Data Engineer,Laravel Developer,Confidential,"Cairo,Egypt",23 days ago,Full Time,On-site,Experienced,Problem Solving,3.0
Data Engineer,Laravel Developer,Confidential,"Cairo,Egypt",23 days ago,Full Time,On-site,Experienced,CSS,3.0
Data Engineer,Laravel Developer,Confidential,"Cairo,Egypt",23 days ago,Full Time,On-site,Experienced,HTML,3.0
Data Engineer,Principal Backend Architect,IGRCSQUARE,"Cairo,Egypt",1 month ago,Full Time,Hybrid,Manager,IT/Software Development,8.0
Data Engineer,Principal Backend Architect,IGRCSQUARE,"Cairo,Egypt",1 month ago,Full Time,Hybrid,Manager,Backend Architecture,8.0
Data Engineer,Principal Backend Architect,IGRCSQUARE,"Cairo,Egypt",1 month ago,Full Time,Hybrid,Manager,Performance Optimization,8.0
Data Engineer,Principal Backend Architect,IGRCSQUARE,"Cairo,Egypt",1 month ago,Full Time,Hybrid,Manager,API Design,8.0
Data Engineer,Principal Backend Architect,IGRCSQUARE,"Cairo,Egypt",1 month ago,Full Time,Hybrid,Manager,Security Best Practices,8.0
Data Engineer,Principal Backend Architect,IGRCSQUARE,"Cairo,Egypt",1 month ago,Full Time,Hybrid,Manager,Technical Leadership,8.0
Data Engineer,Principal Backend Architect,IGRCSQUARE,"Cairo,Egypt",1 month ago,Full Time,Hybrid,Manager,DevOps,8.0
